sysml_path,readiness_percent,readiness_band,l1_structural_score,l2_behavioral_score,l3_property_score,observability_score,repair_score,sequence_validity,ready_signals,improvement_cues,parse_status
data/000185/000185.sysml,36.7,Mostly Structural,36.8,53.8,34.0,22.0,22.6,100.0%,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000186/000186.sysml,46.4,Mostly Structural,36.3,63.8,42.5,53.5,26.9,100.0%,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000187/000187.sysml,35.3,Mostly Structural,39.6,53.8,27.7,24.5,14.2,100.0%,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000188/000188.sysml,66.5,Behavior-Partially Ready,56.7,85.0,55.8,90.5,35.8,100.0%,Layer 2 executable behavior looks ready for simulation feedback. | Simulation traces should be observable enough to compare against requirements.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000189/000189.sysml,66.5,Behavior-Partially Ready,56.7,85.0,55.8,90.5,35.8,100.0%,Layer 2 executable behavior looks ready for simulation feedback. | Simulation traces should be observable enough to compare against requirements.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000190/000190.sysml,12.5,Not Ready,36.0,0.0,0.0,7.5,24.3,N/A,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000191/000191.sysml,10.1,Not Ready,29.7,0.0,0.0,2.5,22.6,N/A,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000192/000192.sysml,21.4,Not Ready,42.1,20.9,0.0,22.0,23.2,N/A,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000193/000193.sysml,11.5,Not Ready,31.9,8.0,0.0,4.5,9.0,N/A,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000194/000194.sysml,9.0,Not Ready,31.2,0.0,0.0,2.5,8.7,N/A,,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000195/000195.sysml,67.0,Behavior-Partially Ready,63.1,85.0,55.9,75.5,47.2,100.0%,Layer 2 executable behavior looks ready for simulation feedback. | Simulation traces should be observable enough to compare against requirements.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000196/000196.sysml,69.4,Behavior-Partially Ready,63.1,85.0,64.3,75.5,49.8,100.0%,Layer 2 executable behavior looks ready for simulation feedback. | Simulation traces should be observable enough to compare against requirements.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000197/000197.sysml,60.3,Behavior-Partially Ready,50.4,81.3,52.0,69.0,40.2,100.0%,Layer 2 executable behavior looks ready for simulation feedback.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000198/000198.sysml,94.1,SENTINEL-Ready,90.6,96.3,90.3,100.0,98.5,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000199/000199.sysml,77.1,Simulation-Ready,78.8,75.0,72.8,90.5,69.5,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements.,Name and modularize behavioral fragments so repair prompts can stay targeted.,ok
data/000200/000200.sysml,53.3,Mostly Structural,70.7,58.8,40.3,47.0,37.8,100.0%,Layer 1 compiler and type-resolution signals look strong.,"Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000201/000201.sysml,62.4,Behavior-Partially Ready,70.7,71.3,52.0,65.0,41.9,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback.,"Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000202/000202.sysml,45.7,Mostly Structural,70.7,41.3,26.5,51.0,34.7,100.0%,Layer 1 compiler and type-resolution signals look strong.,"Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000203/000203.sysml,64.3,Behavior-Partially Ready,54.3,85.0,55.8,75.5,42.4,100.0%,Layer 2 executable behavior looks ready for simulation feedback. | Simulation traces should be observable enough to compare against requirements.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
data/000204/000204.sysml,67.3,Behavior-Partially Ready,54.3,85.0,64.3,75.5,50.9,100.0%,Layer 2 executable behavior looks ready for simulation feedback. | Simulation traces should be observable enough to compare against requirements.,"Strengthen the structural and typing surface for compiler-in-the-loop repair. | Add more guards, thresholds, and state semantics for formal property checking. | Name and modularize behavioral fragments so repair prompts can stay targeted.",ok
